enterprise_id,treatment_285,ent_running,Gender,BlockCode,_weight,age_entrepreneur,CIBILscore,NumberofHouseholdmembers,HighestEducation,Religion,Community,MaritalStatus,OwnRentedHouse,TypeofDwelling,CAPBeneficiary,Typeofownership,Existingbusiness,Category_of_enterprise,Vehicle,Water,Equipmentavailability,Skilledlaboravailability,ECP_Score,HouseholdIncome
e_611,0,0,Female,B061,3,40,650 to 750,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,12000,Available,No,Yes,50,16000
e_6114,1,1,Female,B117,1,19,750 to 900,3,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,55000,Available,No,Yes,50,97000
e_6116,1,1,Female,B082,1,42,750 to 900,3,Post Graduate,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,WHITE,40000,Available,No,Yes,50,500000
e_6117,1,1,Male,B009,1,22,650 to 750,3,Diploma,Hindu,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,45,35000
e_6119,1,1,Female,B040,1,36,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,60000,Available,Yes,Yes,55,15000
e_6124,1,1,Male,B025,1,30,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,70000,Available,Yes,Yes,55,87000
e_6127,1,1,Female,B017,1,35,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,WHITE,200000,Available,Yes,Yes,45,150000
e_6128,1,1,Female,B097,1,36,650 to 750,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,480000,Available,Yes,Yes,50,15000
e_6130,1,1,Female,B055,1,44,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,1000000,Available,No,Yes,55,250000
e_6132,1,1,Female,B065,1,38,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,200000,Available,Yes,Yes,50,40000
e_6135,1,1,Female,B023,1,32,750 to 900,1,Senior Secondary - 11th to 12th  ,Muslim,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,30000,Available,No,Yes,55,125000
e_6138,1,1,Female,B044,1,45,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,60000,Available,Yes,Yes,50,200000
e_6140,1,1,Female,B069,1,35,750 to 900,3,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,80000,Available,Yes,No,55,400000
e_6143,1,1,Female,B116,1,39,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,75000,Available,No,Yes,50,150000
e_6145,1,1,Female,B114,1,27,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,1400000,Available,No,Yes,50,400000
e_6148,1,1,Female,B078,1,42,750 to 900,1,Post Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Not Available,Yes,Yes,50,21000
e_6149,1,1,Female,B046,1,34,650 to 750,2,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,40,153000
e_615,0,0,Female,B057,1,33,750 to 900,4,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,50,30000
e_6150,1,1,Female,B083,1,34,750 to 900,2,Diploma,Christian,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,0,Available,No,Yes,60,350000
e_6157,1,1,Male,B038,1,34,750 to 900,2,Post Graduate,Hindu,Others,Unmarried,Rent,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,1240000,Available,Yes,Yes,40,464000
e_616,0,0,Female,B057,,42,650 to 750,1,Post Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,45000,Available,No,Yes,50,17000
e_6160,1,1,Female,B083,1,42,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,10000,Not Available,No,Yes,60,400000
e_6163,1,1,Female,B010,1,42,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,150000,Available,Yes,Yes,40,780000
e_6166,1,1,Female,B036,1,45,750 to 900,2,Post Graduate,Christian,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,150000,Available,No,Yes,55,38000
e_6169,1,1,Female,B118,1,30,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,Yes,Yes,40,15000
e_617,0,1,Female,B006,,26,-1 to 0,1,Graduate,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,50,390000
e_6174,1,1,Female,B103,1,42,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,ORANGE,200000,Available,Yes,Yes,45,340000
e_6175,1,1,Female,B089,1,41,750 to 900,3,Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,800000,Available,Yes,Yes,55,600000
e_6180,1,0,Female,B044,1,43,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,40000,Available,Yes,Yes,45,840000
e_6181,1,1,Female,B108,1,33,650 to 750,3,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,30000,Available,Yes,Yes,40,140000
e_6182,1,1,Female,B043,1,40,650 to 750,3,Middle-   6th to 7th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,200000,Available,Yes,Yes,55,10000
e_6183,1,1,Female,B025,1,27,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,600000,Available,Yes,Yes,55,200000
e_6185,1,1,Female,B017,1,40,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,Yes,Yes,50,30000
e_6188,1,1,Female,B036,1,39,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Kutcha House,Yes,Society,New,WHITE,60000,Available,Yes,Yes,55,900000
e_6191,1,1,Female,B109,1,32,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,40000
e_6195,1,1,Female,B048,1,36,750 to 900,1,Diploma,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,120000,Available,Yes,Yes,60,25000
e_6196,1,1,Female,B080,1,37,650 to 750,4,Post Graduate,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,WHITE,50000,Available,Yes,Yes,55,30000
e_6197,1,1,Male,B046,1,40,650 to 750,4,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,60,290000
e_62,0,0,Female,B032,1,34,-1 to 0,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,145000,Available,No,Yes,60,105000
e_620,0,1,Male,B029,,27,650 to 750,1,Diploma,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,Yes,Partnership,Existing,GREEN,170000,Available,No,Yes,50,20001
e_6202,1,1,Female,B033,1,42,750 to 900,4,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,200000,Available,Yes,Yes,50,360000
e_6203,1,1,Female,B025,1,36,650 to 750,1,Graduate,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,200000,Available,Yes,Yes,55,400000
e_6204,1,1,Female,B025,1,26,750 to 900,3,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,Yes,Yes,60,110000
e_6205,1,1,Female,B048,1,34,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,300000,Available,No,Yes,60,250000
e_6207,1,1,Female,B080,1,38,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,40000,Available,Yes,Yes,55,20000
e_621,0,1,Male,B056,,35,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,40000
e_6213,1,1,Female,B111,1,29,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,150000,Available,Yes,Yes,55,65000
e_6214,1,1,Female,B071,1,36,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Rent,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,0,Available,Yes,Yes,55,600000
e_6219,1,0,Female,B009,1,37,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,Yes,Yes,50,1050000
e_6222,1,1,Female,B031,1,31,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Rent,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,565000,Available,No,Yes,55,70000
e_6223,1,1,Female,B025,1,25,650 to 750,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,200000,Available,Yes,Yes,60,140000
e_6225,1,1,Male,B076,1,37,750 to 900,1,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,60,6000
e_6233,1,1,Female,B114,1,31,750 to 900,1,Graduate,Christian,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,1000000,Available,No,Yes,60,300000
e_6236,1,1,Female,B046,1,42,650 to 750,3,Post Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,Yes,Yes,50,500000
e_6237,1,1,Female,B050,1,40,750 to 900,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,150000,Available,Yes,Yes,55,220000
e_6239,1,1,Female,B072,1,43,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,WHITE,70000,Available,Yes,Yes,45,300000
e_624,0,0,Female,B008,,33,650 to 750,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,0,Available,No,Yes,50,100000
e_6240,1,1,Female,B039,1,31,650 to 750,3,Graduate,Muslim,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,125000,Available,Yes,Yes,45,30000
e_6244,1,1,Female,B068,1,32,750 to 900,2,Graduate,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,WHITE,50000,Available,Yes,Yes,50,15000
e_6245,1,1,Female,B118,1,36,750 to 900,4,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,45000,Available,Yes,Yes,50,308000
e_6248,1,1,Female,B048,1,41,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,50000,Available,Yes,Yes,45,98000
e_625,0,0,Female,B074,4,43,750 to 900,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,ORANGE,0,Available,No,Yes,40,190000
e_626,0,1,Female,B103,,37,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,50,16000
e_6260,1,1,Female,B007,1,38,750 to 900,3,Senior Secondary - 11th to 12th  ,Muslim,BC,Married,Rent,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,Yes,Yes,55,40000
e_6262,1,1,Female,B095,1,45,750 to 900,2,Middle-   6th to 7th Standard,Hindu,FC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,Yes,Yes,55,158000
e_6266,1,1,Female,B063,1,32,650 to 750,1,Graduate,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,400000,Available,Yes,Yes,50,400000
e_6271,1,1,Female,B114,1,45,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,WHITE,700000,Available,Yes,Yes,60,220000
e_6275,1,1,Female,B003,1,31,750 to 900,2,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,1000000,Available,Yes,No,40,167000
e_628,0,0,Female,B015,2,43,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,70000,Available,Yes,Yes,50,43000
e_6283,1,1,Female,B108,1,30,650 to 750,1,Post Graduate,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,100000,Available,Yes,Yes,45,200000
e_6285,1,1,Female,B108,1,39,650 to 750,4,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,WHITE,0,Available,Yes,Yes,55,360000
e_6287,1,1,Female,B001,1,32,750 to 900,3,Diploma,Christian,BC,Married,Rent,Kutcha House,Yes,Individual/Sole Proprietary,Existing,WHITE,28000,Available,No,Yes,50,700000
e_629,0,0,Male,B081,1,37,750 to 900,3,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,60,245890
e_6292,1,1,Female,B007,1,35,750 to 900,3,Post Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,60000,Available,Yes,Yes,55,20000
e_6298,1,1,Female,B026,1,30,650 to 750,4,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Available,Yes,No,55,390000
e_63,0,0,Female,B029,1,28,-1 to 0,3,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,0,Available,No,Yes,50,1100000
e_630,0,1,Male,B110,1,31,650 to 750,2,Graduate,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,60,10000
e_6303,1,1,Female,B007,1,33,750 to 900,1,Senior Secondary - 11th to 12th  ,Christian,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,1100000,Available,Yes,Yes,55,115000
e_6307,1,1,Female,B087,1,33,-1 to 0,1,Graduate,Hindu,FC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,550000,Available,No,Yes,60,500000
e_631,0,0,Male,B080,,41,650 to 750,2,Middle-   6th to 7th Standard,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,55,30000
e_6315,1,1,Male,B065,1,45,750 to 900,1,Diploma,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,2645000,Available,Yes,Yes,55,575000
e_6322,1,1,Female,B017,1,30,650 to 750,4,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,2000000,Available,Yes,No,35,40000
e_633,0,1,Female,B006,3,37,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,300000,Available,No,Yes,45,92000
e_635,0,1,Female,B113,,43,650 to 750,2,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,87000,Available,Yes,Yes,60,160000
e_639,0,1,Female,B005,1,39,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,45000,Available,No,Yes,60,150000
e_640,0,1,Female,B104,3,42,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,15000,Available,No,Yes,50,71000
e_641,0,1,Male,B013,2,36,650 to 750,4,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,55,80000
e_642,0,1,Male,B071,,35,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,50000,Available,No,Yes,45,115000
e_643,0,1,Male,B002,,32,650 to 750,2,Graduate,Hindu,SC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,ORANGE,150000,Available,Yes,Yes,55,600000
e_644,0,0,Male,B111,,34,-1 to 0,3,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,No,Yes,50,200000
e_645,0,1,Female,B095,,44,750 to 900,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,100000,Available,No,Yes,60,250000
e_646,0,1,Female,B097,,40,650 to 750,3,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,60,770000
e_648,0,0,Female,B104,2,31,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,55,330000
e_649,0,0,Female,B059,,34,650 to 750,1,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,0,Available,No,Yes,50,95000
e_650,0,1,Female,B113,4,38,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,900000,Available,No,Yes,50,290000
e_652,0,0,Female,B010,3,33,-1 to 0,5,ITI,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,50000,Available,Yes,Yes,55,84000
e_653,0,1,Female,B032,3,37,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,New,GREEN,30000,Available,No,Yes,50,320000
e_654,0,1,Male,B060,1,25,650 to 750,1,Graduate,Hindu,BC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,45,75000
e_655,0,1,Female,B087,2,35,650 to 750,3,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,50,22500
e_660,0,0,Female,B088,2,33,650 to 750,1,Diploma,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,10000,Available,No,Yes,55,100000
e_662,0,0,Male,B051,1,40,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,30000,Available,Yes,Yes,50,150000
e_663,0,0,Female,B035,5,41,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,80000,Available,No,Yes,40,440000
e_665,0,0,Female,B050,,41,650 to 750,4,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,40,100000
e_668,0,1,Female,B054,1,35,-1 to 0,1,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,60000,Available,No,Yes,50,210000
e_669,0,1,Male,B052,1,22,650 to 750,1,Diploma,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,Existing,GREEN,60000,Available,Yes,Yes,45,500000
e_67,0,0,Male,B014,3,26,550 to 650,2,Senior Secondary - 11th to 12th  ,Hindu,BC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,20000,Available,No,Yes,50,100000
e_670,0,1,Male,B084,1,32,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,100000,Available,Yes,Yes,55,105000
e_674,0,1,Male,B021,,35,650 to 750,2,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,ORANGE,450000,Available,No,Yes,50,500000
e_676,0,0,Female,B010,,43,750 to 900,3,Middle-   6th to 7th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,30000,Available,Yes,Yes,40,330000
e_677,0,0,Male,B020,1,39,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,100000,Available,No,Yes,60,31000
e_678,0,1,Male,B035,3,28,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,125000,Available,Yes,Yes,40,90000
e_679,0,0,Male,B115,4,37,650 to 750,1,Secondary - 8th to 10th Standard,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,10250,Available,Yes,Yes,50,280000
e_680,0,1,Male,B093,2,27,-1 to 0,3,Graduate,Hindu,BC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,Existing,GREEN,50000,Available,Yes,Yes,40,280000
e_682,0,0,Male,B053,2,35,650 to 750,1,Graduate,Hindu,SC,Married,Own,Pucca House,Yes,Individual/Sole Proprietary,New,WHITE,85000,Available,No,Yes,55,100000
e_684,0,0,Male,B118,,30,-1 to 0,2,Graduate,Hindu,BC,Unmarried,Own,Kutcha House,No,Individual/Sole Proprietary,New,WHITE,60000,Available,No,Yes,55,515000
e_685,0,0,Female,B120,,35,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,0,Available,No,Yes,45,0
e_686,0,1,Female,B024,1,24,650 to 750,1,Senior Secondary - 11th to 12th  ,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,35000,Available,No,Yes,55,200000
e_688,0,1,Male,B005,,32,650 to 750,1,Post Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,35350,Available,No,Yes,40,120000
e_689,0,0,Female,B098,4,32,550 to 650,1,Post Graduate,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,ORANGE,50000,Available,No,Yes,50,1100000
e_69,0,0,Male,B019,,35,300 to 550,4,Graduate,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,WHITE,50000,Not Available,No,Yes,40,25000
e_690,0,0,Male,B078,,24,650 to 750,2,Diploma,Hindu,SC,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,80000,Available,No,Yes,40,340000
e_693,0,1,Male,B005,,44,750 to 900,1,Secondary - 8th to 10th Standard,Hindu,MBC/DNC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,35350,Available,No,Yes,60,150000
e_696,0,1,Male,B075,,29,550 to 650,1,Graduate,Hindu,MBC/DNC,Married,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,35432,Available,No,Yes,60,100000
e_699,0,1,Female,B062,2,28,750 to 900,1,Post Graduate,Hindu,SC,Unmarried,Own,Kutcha House,Yes,Individual/Sole Proprietary,Existing,GREEN,20000,Available,No,Yes,55,10000
e_7,0,0,Male,B052,,43,-1 to 0,1,Senior Secondary - 11th to 12th  ,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,60000,Available,Yes,Yes,50,100000
e_701,0,1,Female,B013,1,45,650 to 750,3,Primary - 1st to 5th Standard,Hindu,MBC/DNC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,50000,Available,Yes,Yes,45,350000
e_703,0,1,Female,B102,,29,-1 to 0,1,Diploma,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,40000,Available,No,Yes,45,410000
e_704,0,0,Male,B104,1,22,650 to 750,3,Post Graduate,Hindu,SC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,250000,Available,Yes,Yes,50,102000
e_705,0,1,Female,B095,,22,-1 to 0,4,Graduate,Hindu,MBC/DNC,Unmarried,Own,Pucca House,Yes,Individual/Sole Proprietary,New,GREEN,75000,Available,Yes,Yes,50,151000
e_708,0,1,Female,B113,,44,650 to 750,2,Primary - 1st to 5th Standard,Hindu,SC,Married,Own,Pucca House,No,Individual/Sole Proprietary,Existing,GREEN,100000,Available,Yes,Yes,40,400000
e_709,0,0,Male,B095,1,29,650 to 750,3,Graduate,Hindu,Others,Unmarried,Own,Pucca House,No,Individual/Sole Proprietary,New,GREEN,80000,Available,Yes,Yes,45,165000
e_713,0,1,Female,B037,2,34,650 to 750,4,Senior Secondary - 11th to 12th  ,Hindu,BC,Married,Own,Pucca House,No,Individual/Sole Proprietary,New,WHITE,85000,Available,No,Yes,50,3600000
e_714,0,1,Female,B055,1,33,650 to 750,3,Secondary - 8th to 10th Standard,Hindu,BC,Married,Rent,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,70000,Available,No,Yes,40,125000
e_715,0,0,Female,B035,1,28,650 to 750,1,Graduate,Christian,BC,Married,Own,Kutcha House,No,Individual/Sole Proprietary,New,GREEN,150000,Available,No,Yes,55,700000
